content_id,url,title,content_type,current_category,proposed_domain,target_agency,jurisdiction,authority_status,audit_status,risk_level,verified_at,official_source_link_count,inbound_links,text_len,reason,recommended_action,priority
templates:14,/templates/14,하자보증서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,757,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:15,/templates/15,기성검사조서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,4,526,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:16,/templates/16,설계변경 요청서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,9,462,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:17,/templates/17,물품 구매 기안문,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,5,493,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:18,/templates/18,수의계약 사유서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,766,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:19,/templates/19,견적서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,754,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:2,/templates/2,수의계약 통합서약서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,13,773,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:20,/templates/20,예정가격조서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,763,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:21,/templates/21,출장 복명서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,447,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:22,/templates/22,업무 인수인계서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,3,523,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:23,/templates/23,회의록,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,3,514,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:24,/templates/24,예산요구서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,484,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:25,/templates/25,예산집행계획서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,480,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:26,/templates/26,예산이월요청서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,1,453,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:3,/templates/3,물품 검사검수조서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,4,529,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:4,/templates/4,물품 납품확인서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,4,529,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:5,/templates/5,대금청구서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,10,767,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:6,/templates/6,용역 표준계약서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,10,771,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:7,/templates/7,착수계,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,9,452,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:8,/templates/8,준공계,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,9,452,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
templates:9,/templates/9,노무비 지급확인서,templates,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,LOW,,0,5,771,R-TP1 본문 얇음(<800자)·메타 description 부재 ; R-S2 meta description 부재/과단 ; R-S3 thin content,서식별 근거·작성요령·관련 토픽 링크 보강,P2
topics:budget-compilation-guideline,/topics/budget-compilation-guideline,예산편성 지침 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-19,0,3,11867,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-19 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:budget-execution,/topics/budget-execution,예산 집행 절차 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-19,0,23,10508,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-19 — 3개월 이상 경과 ; R-S2 meta description 부재/과단,재검증 주기 정책 적용,P2
topics:budget-item-standard,/topics/budget-item-standard,세출예산 목별 집행기준 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-19,0,18,11250,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-19 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:budget-lapse,/topics/budget-lapse,불용액 처리 및 이월 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-19,0,16,11440,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-19 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:contingency-fund,/topics/contingency-fund,예비비 사용 절차 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,5,10276,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:direct-production-confirm,/topics/direct-production-confirm,직접생산확인 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,UNSPECIFIED,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,6,11852,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:domestic-travel-allowance,/topics/domestic-travel-allowance,국내출장 여비 — 공무원 법령 근거·절차·실무사례 완전정리,topics,여비/출장,02_복무,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,9,10499,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과 ; R-S2 meta description 부재/과단,재검증 주기 정책 적용,P2
topics:edu-allowance-temp-teacher-tenure,/topics/edu-allowance-temp-teacher-tenure,기간제 교사 정근수당 — 호봉경력 산정과 직전 6개월 관내 경력 — 공무원 법령 근거·절차·실무사례 완전정리,topics,급여/수당,03_보수수당,UNSPECIFIED,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,13,10577,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:edu-childcare-allowance-cap,/topics/edu-childcare-allowance-cap,육아휴직수당 상한 — 6+6 부모육아휴직제·한부모·일반 분기 — 공무원 법령 근거·절차·실무사례 완전정리,topics,급여/수당,03_보수수당,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,13,9361,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:edu-childcare-pay-2025-revision,/topics/edu-childcare-pay-2025-revision,2025.1.3 개정 — 육아휴직수당 사후지급분 폐지와 경과 사례 — 공무원 법령 근거·절차·실무사례 완전정리,topics,급여/수당,03_보수수당,UNSPECIFIED,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,8,12696,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:edu-overtime-retirement-month,/topics/edu-overtime-retirement-month,시간외수당 퇴직월 특례 — 정년·명예퇴직 1일+ 근무 시 정액분 10시간 전액 — 공무원 법령,topics,급여/수당,03_보수수당,UNSPECIFIED,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,13,10133,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:estimated-payment,/topics/estimated-payment,개산급 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-20,0,3,10559,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-20 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:expenditure-commitment,/topics/expenditure-commitment,지출원인행위 — 지방계약법 근거·절차·실무사례 완전정리,topics,지출,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-19,0,6,10812,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-19 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:extra-budgetary-fund,/topics/extra-budgetary-fund,세입세출외현금 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-21,0,2,13034,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-21 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:holiday-bonus,/topics/holiday-bonus,명절 휴가비 — 공무원 법령 근거·절차·실무사례 완전정리,topics,급여/수당,03_보수수당,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,3,8021,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과 ; R-S2 meta description 부재/과단,재검증 주기 정책 적용,P2
topics:information-disclosure,/topics/information-disclosure,정보공개 — 지방계약법 근거·절차·실무사례 완전정리,topics,기타,09_정보공개,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,2,9530,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:joint-contract,/topics/joint-contract,공동도급 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,2,14064,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:national-subsidy,/topics/national-subsidy,국고보조금 관리 — 보조금 관리법 근거·절차·실무사례 완전정리,topics,보조금,07_보조금위탁,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,6,11780,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:performance-bonus,/topics/performance-bonus,성과상여금 — 공무원 법령 근거·절차·실무사례 완전정리,topics,급여/수당,03_보수수당,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-05-21,0,9,9303,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-05-21 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:price-negotiation,/topics/price-negotiation,수의시담 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,10,11422,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:public-debt-management,/topics/public-debt-management,지방채 발행 및 관리 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,24,9468,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:public-procurement-overview,/topics/public-procurement-overview,공공조달 개론 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,UNSPECIFIED,BOTH,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,6,15159,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
topics:public-property-management,/topics/public-property-management,공유재산 관리 — 공유재산법 근거·절차·실무사례 완전정리,topics,공유재산,06_재산물품,UNSPECIFIED,LOCAL,OFFICIAL_VERIFIED,UPDATE,LOW,2026-04-29,0,3,10464,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유 ; R-B1 검토일 2026-04-29 — 3개월 이상 경과,재검증 주기 정책 적용,P2
series:bid-complete,/series/bid-complete,입찰 완전정복 — 10편 완전정복 시리즈,series,,05_계약조달,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1384,R-SR1 시리즈 랜딩,현행 유지,P3
series:budget-execution-complete,/series/budget-execution-complete,예산집행 완전정복 — 10편 완전정복 시리즈,series,,04_예산회계,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1308,R-SR1 시리즈 랜딩,현행 유지,P3
series:budget-planning-complete,/series/budget-planning-complete,예산편성 완전정복 — 10편 완전정복 시리즈,series,,04_예산회계,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1291,R-SR1 시리즈 랜딩,현행 유지,P3
series:construction-complete,/series/construction-complete,공사계약 완전정복 — 10편 완전정복 시리즈,series,,13_시설안전,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1327,R-SR1 시리즈 랜딩,현행 유지,P3
series:contract-complete,/series/contract-complete,수의계약 완전정복 — 10편 완전정복 시리즈,series,,05_계약조달,UNSPECIFIED,LOCAL,SECONDARY_SOURCE,KEEP,LOW,,0,18,1224,R-SR1 시리즈 랜딩,현행 유지,P3
series:hr-complete,/series/hr-complete,인사복무 완전정복 — 10편 완전정복 시리즈,series,,99_미분류,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1320,R-SR1 시리즈 랜딩,현행 유지,P3
series:subsidy-complete,/series/subsidy-complete,지방보조금 완전정복 — 10편 완전정복 시리즈,series,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1511,R-SR1 시리즈 랜딩,현행 유지,P3
series:travel-complete,/series/travel-complete,출장여비 완전정복 — 10편 완전정복 시리즈,series,,02_복무,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,KEEP,LOW,,0,18,1219,R-SR1 시리즈 랜딩,현행 유지,P3
topics:bid-qualification,/topics/bid-qualification,적격심사 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,KEEP,LOW,2026-06-05,0,4,13987,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유,현행 유지,P3
topics:bidding,/topics/bidding,입찰 — 지방계약법 근거·절차·실무사례 완전정리,topics,계약,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,BOTH,OFFICIAL_VERIFIED,KEEP,LOW,2026-06-15,0,563,10652,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유,현행 유지,P3
topics:budget-carryover,/topics/budget-carryover,예산이월 — 지방계약법 근거·절차·실무사례 완전정리,topics,예산/결산,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_VERIFIED,KEEP,LOW,2026-06-04,0,16,12010,R-T0 법제처 딥링크 + 검증배지 + 조문 근거 보유,현행 유지,P3
